t_values,xi_values,x_values,v_values
1e-08,0.0,2.1038,0.0
0.0010001100090008999,2.1163301,2.103799951147717,-9.704887382611105e-05
0.0020002100180018,2.1162004,2.1037998059022525,-0.00019361637160209
0.0030003100270026995,2.1160698,2.103799563914974,-0.0002903232787510035
0.0040004100360036,2.11594,2.103799225255695,-0.00038696210125088726
0.0050005100450045,2.1158094,2.1037987899907713,-0.0004835247389145536
0.006000610054005399,2.1156797,2.103798258206217,-0.0005800079889706211
0.007000710063006299,2.115549,2.1037976299747934,-0.0006764220863431092
0.0080008100720072,2.1154194,2.1037969053620444,-0.0007727730215734141
0.009000910081008099,2.1152887,2.10379608442875,-0.0008690445734149677
0.010001010090009,2.115159,2.1037951672728976,-0.0009652386434577664
0.011001110099009899,2.1150284,2.1037941539514633,-0.0010613637346779115
0.012001210108010798,2.1148987,2.1037930445454283,-0.0011574187592788832
0.0130013101170117,2.114768,2.1037918391139447,-0.001253398388412208
0.014001410126012599,2.1146383,2.1037905377486514,-0.0013492992367858392
0.0150015101350135,2.1145077,2.103789140515471,-0.0014451205634369302
0.0160016101440144,2.114378,2.1037876475075246,-0.0015408696909524622
0.0170017101530153,2.1142473,2.1037860587760893,-0.001636570444496499
0.0180018101620162,2.1141176,2.1037843743666356,-0.0017321791960789312
0.0190019101710171,2.113987,2.103782594417697,-0.001827709922741505
0.020002010180018,2.1138563,2.10378071894679,-0.0019231872099290115
0.0210021101890189,2.1137266,2.1037787480432772,-0.0020185905880154564
0.0220022101980198,2.113596,2.103776681765614,-0.0021139149624094244
0.0230023102070207,2.1134663,2.1037745202133524,-0.002209151219512151
0.024002410216021598,2.1133356,2.103772263463175,-0.0023043258734478655
0.0250025102250225,2.113206,2.1037699115616055,-0.0023994347879696676
0.0260026102340234,2.1130753,2.103767464593599,-0.0024944696312978465
0.0270027102430243,2.1129456,2.103764922622343,-0.00258943159048286
0.0280028102520252,2.112815,2.103762285730418,-0.0026843252169950205
0.0290029102610261,2.1126852,2.103759553971909,-0.0027791324150872043
0.030003010270027,2.1125546,2.103756727465588,-0.00287383867414448
0.0310031102790279,2.1124249,2.1037538062945607,-0.002968502392119987
0.0320032102880288,2.1122942,2.1037507904608037,-0.003063143299675275
0.0330033102970297,2.1121645,2.1037476800079613,-0.0031576743932948403
0.0340034103060306,2.1120338,2.103744475112017,-0.0032520876451780367
0.0350035103150315,2.1119041,2.103741175832671,-0.0033464419166850945
0.036003610324032397,2.1117735,2.1037377822281838,-0.0034407410922643322
0.0370037103330333,2.1116428,2.1037342943504864,-0.0035350067986161804
0.0380038103420342,2.1115131,2.1037307122145865,-0.0036291935734400482
0.0390039103510351,2.1113825,2.1037270359633395,-0.00372327119668725
0.040004010360036,2.1112528,2.103723265672193,-0.0038172848215722865
0.0410041103690369,2.1111221,2.1037194013936964,-0.0039111893064269765
0.042004210378037796,2.1109924,2.1037154432935803,-0.004005081436053715
0.0430043103870387,2.1108618,2.1037113912308243,-0.004098907098182281
0.0440044103960396,2.110732,2.103707245479384,-0.004192611361641951
0.0450045104050405,2.1106014,2.103703006008101,-0.004286270436804074
0.0460046104140414,2.1104717,2.1036986729385103,-0.004379863523862326
0.0470047104230423,2.110341,2.1036942462810533,-0.004473407009264463
0.048004810432043195,2.1102114,2.103689726124492,-0.004566806128591949
0.049004910441044096,2.1100807,2.103685112668796,-0.004660142782997312
0.050005010450045,2.109951,2.103680405838926,-0.00475350489148596
0.0510051104590459,2.1098204,2.103675605659013,-0.004846780659040206
0.0520052104680468,2.1096907,2.1036707122776077,-0.004939930176695029
0.0530053104770477,2.10956,2.1036657257986597,-0.005032952268946289
0.0540054104860486,2.1094303,2.10366064637307,-0.00512592624257735
0.055005510495049495,2.1092997,2.1036554739461746,-0.005218907134008077
0.056005610504050396,2.109169,2.103650208558802,-0.005311773824345778
0.0570057105130513,2.1090393,2.103644850398526,-0.005404577928080911
0.0580058105220522,2.1089087,2.1036393994029456,-0.00549729142673705
0.0590059105310531,2.108779,2.1036338558156724,-0.005589923341986491
0.060006010540054,2.1086483,2.1036282195562617,-0.0056825278791361455
0.061006110549054894,2.1085186,2.103622490759914,-0.005775027396515142
0.062006210558055795,2.108388,2.1036166695014686,-0.005867380290958124
0.06300631056705669,2.1082582,2.1036107559993322,-0.005959727848114937
0.06400641057605759,2.1081276,2.1036047500457724,-0.006052085014029984
0.06500651058505849,2.107998,2.103598651829304,-0.0061442980545667325
0.06600661059405939,2.1078672,2.1035924614496633,-0.006236442917195717
0.0670067106030603,2.1077375,2.1035861789434698,-0.0063284860627454975
0.0680068106120612,2.107607,2.103579804477538,-0.006420524797379201
0.0690069106210621,2.1074772,2.103573337893875,-0.006512537442882049
0.070007010630063,2.1073465,2.103566779402652,-0.0066044019670918885
0.07100711063906388,2.1072168,2.103560129089941,-0.006696146242379797
0.07200721064806478,2.1070862,2.1035533871101673,-0.006787820678422207
0.07300731065706569,2.1069565,2.103546553448584,-0.006879465124232098
0.07400741066606659,2.1068258,2.103539628179919,-0.006971016728751778
0.07500751067506749,2.1066952,2.1035326114151265,-0.007062547515257478
0.07600761068406839,2.1065655,2.1035255030848883,-0.007153998964781749
0.07700771069306929,2.1064348,2.103518303417197,-0.007245248802023596
0.07800781070207019,2.1063051,2.1035110125872842,-0.007336520323919515
0.07900791071107109,2.1061745,2.103503630376549,-0.007427781139934808
0.08000801072007199,2.1060448,2.1034961570250044,-0.0075188862189712324
0.0810081107290729,2.105914,2.103488592604111,-0.00760997462645463
0.0820082107380738,2.1057844,2.1034809370757515,-0.007701007673999172
